authorization_notice_id,filing_date,patentee,address,IPC
CN105764716B,2014-11,公司,美国,B
CN105765246B,2014-11,研究所,美国,F
CN105765268B,2014-11,公司,美国,F
CN105765421B,2013-10,研究所,瑞士,G
CN105765594B,2014-11,研究所,美国,G
CN105765800B,2014-11,公司,日本,H
CN105766077B,2014-10,公司,美国,B
CN105766808B,2016-03,研究所,湖南省,A
CN105771000B,2016-02,学校,湖北省,A
CN105775906B,2016-04,公司,北京市,B
CN105776120B,2015-12,公司,日本,B
CN105776861B,2016-03,公司,福建省,C
CN105777885B,2016-04,学校,湖南省,C
CN105777901B,2014-12,学校,上海市,C
CN105778618B,2014-12,公司,上海市,C
CN105779296B,2015-11,学校,福建省,C
CN105779297B,2014-12,公司,云南省,C
CN105779443B,2016-04,研究所,山东省,C
CN105781706B,2016-03,研究所,北京市,"['F', 'H']"
CN105784448B,2016-05,学校,福建省,G
CN105786069B,2014-12,研究所,广东省,G
CN105786957B,2016-01,学校,湖北省,G
CN105787026B,2016-02,公司,北京市,G
CN105789215B,2016-01,公司,韩国,H
CN105790557B,2016-04,公司,四川省,H
CN105790587B,2016-05,公司,北京市,H
CN105790606B,2016-04,学校,江苏省,H
CN105791110B,2016-04,研究所,浙江省,H
CN105791908B,2014-12,公司,开曼群岛,H
CN105792169B,2014-12,研究所,广东省,H
CN105793328B,2014-11,研究所,德国,C
CN105793338B,2014-12,公司,德国,C
CN105793485B,2014-12,公司,德国,D
CN105793552B,2014-11,公司,德国,F
CN105793768B,2014-10,公司,韩国,G
CN105793834B,2013-12,公司,美国,G
CN105791058B,2016-05,学校,北京市,H
CN105797252B,2016-05,个人,江西省,A
CN105797451B,2016-05,公司,浙江省,B
CN105798018B,2016-03,研究所,广东省,B
CN105801165B,2016-02,学校,江苏省,C
CN105805306B,2014-12,公司,广东省,F
CN105806083B,2014-12,公司,福建省,F
CN105807418B,2016-05,研究所,江苏省,G
CN105809987B,2016-05,学校,湖北省,G
CN105794258B,2014-11,研究所,广东省,H
CN105795280B,2014-12,公司,广东省,A
CN105811934B,2011-01,公司,德国,H
CN105813057B,2007-03,研究所,广东省,H
CN105813505B,2014-12,公司,美国,A
CN105813516B,2014-12,公司,荷兰,A
CN105814537B,2013-12,公司,美国,G
CN105814638B,2014-11,公司,美国,G
CN105814731B,2014-12,公司,日本,H
CN105819106B,2016-05,公司,广东省,B
CN105810139B,2016-06,研究所,北京市,G
CN105821140B,2016-05,学校,河南省,C
CN105821585B,2016-01,公司,日本,D
CN105822700B,2015-01,公司,广东省,F
CN105823823B,2016-04,学校,山东省,G
CN105824529B,2016-03,研究所,广东省,G
CN105826378B,2015-01,研究所,台湾省,H
CN105826582B,2016-05,学校,福建省,H
CN105826922B,2016-03,学校,湖北省,H
CN105827462B,2016-05,公司,北京市,H
CN105827885B,2016-01,公司,日本,H
CN105828728B,2014-11,公司,美国,A
CN105828858B,2014-11,公司,英国,A
CN105828862B,2014-12,公司,荷兰,A
CN105829048B,2014-10,公司,美国,B
CN105829715B,2014-10,公司,美国,F
CN105829863B,2014-01,公司,日本,G
CN105830052B,2014-12,公司,德国,G
CN105830057B,2014-12,研究所,美国,G
CN105830077B,2014-10,公司,美国,G
CN105830442B,2014-12,公司,韩国,H
CN105832953B,2016-04,公司,河南省,A
CN105835869B,2016-01,公司,意大利,B
CN105837008B,2016-06,研究所,北京市,"['C', 'G']"
CN105838722B,2016-05,学校,浙江省,C
CN105838729B,2016-05,学校,天津市,C
CN105841250B,2016-05,公司,广东省,F
CN105841734B,2016-02,研究所,德国,G
CN105843879B,2016-03,个人,北京市,G
CN105843941B,2016-04,公司,北京市,G
CN105844284B,2015-01,公司,开曼群岛,G
CN105845149B,2016-03,研究所,上海市,G
CN105845422B,2015-12,公司,日本,H
CN105846110B,2016-04,学校,四川省,H
CN105846135B,2016-01,公司,美国,H
CN105846275B,2016-01,公司,日本,H
CN105847049B,2016-03,公司,广东省,H
CN105847066B,2016-05,研究所,北京市,H
CN105847126B,2016-04,研究所,广东省,"['H', 'G']"
CN105847136B,2016-06,学校,广东省,H
CN105847453B,2016-06,公司,北京市,H
CN105847459B,2015-09,研究所,台湾省,H
CN105847881B,2016-03,研究所,湖北省,H
CN105848254B,2016-05,研究所,广东省,H
CN105848625B,2014-11,公司,美国,A
CN105848746B,2014-09,公司,瑞士,B
CN105848834B,2014-11,公司,瑞士,B
CN105848950B,2014-11,公司,法国,B
CN105849188B,2014-12,公司,美国,C
CN105849514B,2013-12,公司,瑞典,G
CN105850902B,2016-04,研究所,安徽省,A
CN105860863B,2016-02,公司,韩国,C
CN105861442B,2016-06,学校,浙江省,C
CN105861591B,2016-04,学校,广东省,C
CN105861622B,2016-05,学校,天津市,C
CN105863603B,2016-04,公司,湖南省,E
CN105864786B,2016-06,公司,江苏省,F
CN105864935B,2016-04,个人,新疆维吾尔自治区,F
CN105864936B,2016-04,个人,新疆维吾尔自治区,F
CN105866929B,2016-06,学校,福建省,G
CN105867008B,2016-06,研究所,北京市,G
CN105867149B,2016-04,公司,广东省,G
CN105867883B,2011-12,公司,美国,G
CN105868055B,2016-03,研究所,广东省,G
CN105868714B,2016-03,公司,台湾省,G
CN105868942B,2016-06,学校,北京市,G
CN105869189B,2016-04,学校,陕西省,G
CN105869512B,2016-05,研究所,北京市,G
CN105871746B,2016-03,公司,北京市,H
CN105872067B,2016-04,研究所,上海市,H
CN105872496B,2016-07,个人,北京市,H
CN105872781B,2016-05,研究所,湖北省,H
CN105873008B,2016-04,研究所,广东省,H
CN105873173B,2016-05,学校,四川省,H
CN105873528B,2014-12,公司,美国,A
CN105873993B,2014-12,公司,德国,C
CN105874029B,2013-08,公司,德国,C
CN105874271B,2014-11,公司,荷兰,F
CN105874770B,2014-12,研究所,美国,"['H', 'G']"
CN105875180B,2014-05,研究所,四川省,A
CN105882754B,2014-10,公司,云南省,B
CN105884137B,2016-05,公司,广东省,C
CN105887798B,2014-11,公司,河北省,E
CN105889623B,2015-08,公司,美国,F
CN105891924B,2015-06,公司,美国,G
CN105891959B,2016-06,研究所,湖北省,G
CN105893296B,2016-05,研究所,浙江省,G
CN105893698B,2016-04,学校,江西省,G
CN105894911B,2016-06,研究所,安徽省,G
CN105895552B,2015-01,研究所,台湾省,H
CN105898167B,2016-06,公司,北京市,H
CN105898208B,2015-04,公司,韩国,H
CN105898228B,2016-04,公司,北京市,H
CN105898737B,2015-02,公司,广东省,H
CN105892586B,2016-01,研究所,美国,G
CN105893295B,2016-04,公司,福建省,G
CN105899312B,2014-12,公司,德国,B
CN105899733B,2014-07,公司,韩国,E
CN105899738B,2015-08,公司,日本,E
CN105900287B,2015-01,公司,韩国,H
CN105900399B,2015-10,研究所,广东省,H
CN105900406B,2013-12,公司,瑞典,H
CN105900541B,2014-01,公司,日本,H
CN105902569B,2016-05,研究所,吉林省,A
CN105903465B,2016-04,学校,江苏省,B
CN105903798B,2016-02,研究所,日本,B
CN105905166B,2016-04,公司,安徽省,B
CN105905686B,2016-06,公司,广东省,B
CN105907693B,2016-05,学校,福建省,C
CN105907779B,2016-05,学校,陕西省,C
CN105909553B,2016-02,公司,美国,F
CN105911048B,2016-04,学校,安徽省,G
CN105912378B,2016-02,公司,美国,G
CN105913332B,2016-04,公司,北京市,G
CN105915151B,2016-06,研究所,广东省,H
CN105916178B,2016-06,公司,北京市,H
CN105916586B,2014-12,公司,德国,B
CN105917530B,2015-01,公司,美国,H
CN105917586B,2014-12,公司,美国,H
CN105917655B,2015-01,公司,韩国,H
CN105919580B,2016-06,公司,江苏省,A
CN105920585B,2016-06,研究所,浙江省,A
CN105920592B,2015-09,医院,北京市,A
CN105920615B,2015-09,医院,北京市,A
CN105920616B,2015-09,医院,北京市,A
CN105923270B,2016-02,公司,法国,B
CN105924511B,2016-07,学校,河南省,C
CN105925236B,2016-05,研究所,上海市,C
CN105925373B,2016-07,学校,江苏省,C
CN105930291B,2010-10,研究所,美国,G
CN105930636B,2016-03,学校,山西省,G
CN105933056B,2016-04,学校,湖北省,H
CN105933199B,2016-04,研究所,湖北省,H
CN105933622B,2016-02,公司,日本,H
CN105933899B,2016-04,公司,北京市,H
CN105933943B,2016-04,研究所,广东省,H
CN105934860B,2015-01,公司,德国,H
CN105934890B,2015-01,公司,韩国,"['H', 'G']"
CN105934990B,2014-01,公司,瑞典,H
CN105936458B,2016-02,研究所,日本,B
CN105936649B,2016-04,医院,北京市,C
CN105937323B,2016-06,公司,湖北省,E
CN105938791B,2016-03,公司,日本,H
CN105938818B,2016-03,公司,美国,H
CN105939242B,2016-03,研究所,浙江省,"['H', 'G']"
CN105939263B,2015-08,研究所,浙江省,H
CN105939290B,2012-08,研究所,广东省,H
CN105939292B,2015-09,研究所,浙江省,H
CN105939294B,2015-09,研究所,浙江省,H
CN105939330B,2016-02,研究所,浙江省,H
CN105939360B,2016-06,研究所,北京市,H
CN105939410B,2011-10,研究所,广东省,H
CN105939455B,2016-06,公司,广东省,H
CN105939522B,2016-04,研究所,北京市,H
CN105940070B,2015-02,公司,日本,C
CN105940535B,2015-02,公司,韩国,H
CN105940615B,2014-09,公司,韩国,H
CN105940692B,2014-12,公司,法国,H
CN105940700B,2015-01,公司,日本,H
CN105940755B,2015-01,公司,韩国,H
CN105940765B,2014-10,研究所,德国,"['H', 'C']"
CN105942131B,2016-05,学校,江苏省,A
CN105943445B,2016-06,研究所,云南省,A
CN105944274B,2016-05,公司,陕西省,A
CN105946790B,2016-05,公司,北京市,B
CN105948462B,2016-06,研究所,北京市,C
CN105948516B,2016-06,公司,河北省,C
CN105950304B,2016-05,公司,上海市,C
CN105950590B,2016-07,学校,福建省,C
CN105950649B,2016-05,学校,陕西省,C
CN105952835B,2016-07,研究所,河北省,F
CN105953107B,2016-07,研究所,福建省,F
CN105960645B,2015-01,公司,美国,G
CN105960757B,2014-10,公司,日本,H
CN105961513B,2016-06,学校,重庆市,A
CN105962002B,2016-05,学校,北京市,A
CN105963298B,2016-05,公司,广东省,A
CN105963364B,2016-06,公司,上海市,A
CN105964286B,2016-05,学校,江苏省,B
CN105965712B,2016-04,个人,广东省,B
CN105969235B,2016-06,研究所,福建省,C
CN105969810B,2016-05,学校,福建省,C
CN105969872B,2016-06,学校,浙江省,C
CN105974111B,2016-07,研究所,北京市,G
CN105974191B,2016-04,公司,山东省,G
CN105975098B,2016-06,研究所,江苏省,G
CN105976864B,2015-09,研究所,台湾省,G
CN105976870B,2016-03,公司,美国,G
CN105977411B,2016-06,研究所,福建省,H
CN105978765B,2016-05,研究所,北京市,H
CN105979338B,2016-05,研究所,湖北省,H
CN105979519B,2016-04,研究所,北京市,H
CN105979893B,2015-08,公司,日本,A
CN105980698B,2014-02,个人,波兰,F
CN105981233B,2015-05,研究所,德国,H
CN105981327B,2014-12,公司,韩国,H
CN105981353B,2015-02,研究所,美国,H
CN105981415B,2015-02,公司,瑞典,H
CN105982625B,2016-04,公司,北京市,A
CN105983062B,2015-02,公司,江苏省,A
CN105983490B,2015-02,研究所,福建省,B
CN105985313B,2016-03,公司,德国,C
CN105985994B,2015-03,公司,上海市,C
CN105986885B,2016-03,公司,日本,F
CN105987108B,2015-01,公司,广东省,F
CN105987811B,2015-02,公司,北京市,G
CN105988255B,2015-02,公司,台湾省,G
CN105988319B,2016-03,公司,日本,G
CN105988859B,2016-03,研究所,美国,G
CN105990375B,2016-03,公司,美国,H
CN105990393B,2015-02,研究所,台湾省,H
CN105991290B,2015-03,公司,安徽省,"['H', 'G']"
CN105991509B,2015-01,研究所,浙江省,H
CN105991576B,2015-02,研究所,浙江省,H
CN105991631B,2015-04,研究所,浙江省,H
CN105991679B,2015-01,公司,开曼群岛,H
CN105991972B,2015-02,研究所,北京市,"['H', 'B']"
CN105992006B,2016-03,公司,日本,H
CN105992328B,2015-01,研究所,广东省,H
CN105992445B,2016-07,研究所,河北省,H
CN105992675B,2015-10,公司,日本,B
CN105993045B,2013-11,学校,澳大利亚,G
CN105993111B,2014-12,公司,法国,H
CN105993704B,2016-06,个人,广西壮族自治区,A
CN105996043B,2016-05,公司,福建省,A
CN105997054B,2016-06,学校,天津市,A
CN105997244B,2016-04,研究所,北京市,A
CN105998091B,2016-06,公司,广东省,A
CN105998200B,2016-06,公司,上海市,A
CN105999516B,2016-04,学校,重庆市,A
CN105999658B,2011-11,公司,美国,A
CN106005358B,2016-05,公司,江西省,"['H', 'B']"
CN106005800B,2016-07,研究所,江苏省,B
CN106006108B,2016-03,公司,日本,B
CN106008671B,2016-05,学校,江苏省,C
CN106011039B,2016-08,学校,江苏省,C
CN106011299B,2016-08,学校,山东省,C
CN106013465B,2016-06,研究所,浙江省,E
CN106013596B,2016-06,学校,河北省,E
CN106013815B,2016-05,公司,北京市,E
CN106015604B,2016-05,学校,北京市,"['F', 'G']"
CN106017244B,2016-07,公司,天津市,G
CN106017725B,2016-05,学校,北京市,G
CN106020347B,2011-05,公司,韩国,G
CN106020582B,2016-05,公司,广东省,G
CN106020664B,2016-05,研究所,河北省,G
CN106021414B,2016-05,公司,北京市,G
CN106021415B,2016-05,公司,北京市,G
CN106021463B,2016-05,研究所,北京市,G
CN106021624B,2016-07,公司,北京市,G
CN106021671B,2016-05,学校,北京市,G
CN106022263B,2016-05,学校,陕西省,G
CN106022374B,2016-05,公司,北京市,G
CN106022960B,2016-05,学校,湖北省,G
CN106023429B,2016-07,公司,广东省,G
CN106023657B,2016-03,公司,美国,G
CN106023677B,2016-07,研究所,广东省,G
CN106024569B,2013-10,公司,美国,H
CN106024577B,2016-03,公司,日本,H
CN106024731B,2016-06,研究所,陕西省,H
CN106024911B,2016-07,公司,贵州省,H
CN106026226B,2016-05,公司,辽宁省,H
CN106027211B,2008-09,公司,韩国,H
CN106027597B,2013-11,研究所,北京市,H
CN106027647B,2016-05,研究所,云南省,H
CN106028149B,2016-06,公司,广东省,H
CN106028265B,2016-05,研究所,广东省,H
CN106028406B,2016-06,研究所,广东省,H
CN106028459B,2016-05,学校,山东省,H
CN106028470B,2016-07,研究所,湖北省,H
CN106028548B,2016-07,公司,浙江省,H
CN106028619B,2016-01,研究所,台湾省,H
CN106029362B,2014-12,公司,日本,B
CN106029419B,2014-12,公司,法国,B
CN106029723B,2015-01,公司,美国,C
CN106029960B,2015-03,公司,日本,C
CN106030332B,2015-01,公司,荷兰,G
CN106030623B,2015-03,公司,比利时,G
CN106031096B,2014-02,公司,美国,H
CN106031290B,2014-02,研究所,芬兰,H
CN106031330B,2015-03,个人,甘肃省,A
CN106033114B,2015-03,公司,北京市,G
CN106033197B,2015-03,公司,广东省,G
CN106033728B,2015-03,公司,上海市,H
CN106033758B,2015-03,研究所,台湾省,H
CN106035094B,2016-05,个人,浙江省,A
CN106037739B,2016-05,医院,浙江省,A
CN106038351B,2016-07,公司,广东省,A
CN106038605B,2016-05,研究所,重庆市,A
CN106039336B,2016-08,个人,湖南省,A
CN106042834B,2016-06,公司,北京市,B
CN106044433B,2016-07,公司,浙江省,B
CN106044950B,2016-07,学校,湖南省,"['C', 'B']"
CN106047780B,2016-08,学校,江苏省,C
CN106047821B,2016-05,公司,广东省,C
CN106050801B,2016-07,公司,天津市,F
CN106051917B,2016-07,公司,山东省,F
CN106052351B,2016-01,公司,日本,F
CN106052561B,2016-08,研究所,北京市,G
CN106052609B,2016-08,公司,浙江省,G
CN106053150B,2016-08,个人,浙江省,G
CN106054252B,2016-06,公司,北京市,G
CN106055738B,2016-05,公司,安徽省,G
CN106056036B,2016-04,公司,美国,G
CN106056597B,2016-05,研究所,广东省,G
CN106056880B,2016-07,公司,北京市,G
CN106057821B,2016-07,研究所,北京市,H
CN106058211B,2016-08,公司,广东省,H
CN106058892B,2016-07,公司,广东省,H
CN106058913B,2016-05,研究所,湖南省,H
CN106059172B,2016-04,公司,日本,H
CN106059558B,2016-06,公司,江苏省,H
CN106059711B,2016-06,学校,江苏省,H
CN106059740B,2012-03,公司,韩国,H
CN106059822B,2016-06,研究所,浙江省,H
CN106059940B,2016-05,研究所,浙江省,H
CN106060098B,2016-08,研究所,北京市,H
CN106060243B,2016-05,公司,北京市,H
CN106060342B,2016-06,公司,广东省,H
CN106060973B,2016-07,研究所,上海市,H
CN106061195B,2016-04,公司,日本,H
CN106061531B,2015-01,个人,德国,A
CN106061759B,2015-01,公司,德国,B
CN106061933B,2015-03,公司,德国,C
CN106061973B,2014-11,公司,美国,C
CN106062141B,2014-12,公司,沙特阿拉伯,C
CN106062250B,2015-02,公司,日本,C
CN106062341B,2014-12,研究所,美国,F
CN106062524B,2015-02,学校,日本,"['G', 'H']"
CN106062525B,2015-02,学校,日本,"['G', 'H']"
CN106062690B,2014-03,公司,日本,G
CN106063174B,2014-06,公司,日本,H
CN106063238B,2015-02,研究所,美国,H
CN106063242B,2015-02,研究所,美国,H
CN106063704B,2016-05,研究所,浙江省,A
CN106064220B,2016-08,公司,河北省,B
CN106065032B,2015-11,研究所,四川省,C
CN106065663B,2016-07,研究所,广东省,E
CN106065819B,2016-07,学校,浙江省,F
CN106065959B,2016-04,公司,广东省,F
CN106066351B,2016-05,学校,浙江省,G
CN106067156B,2016-04,学校,浙江省,G
CN106067179B,2016-05,学校,广东省,G
CN106067513B,2016-04,研究所,美国,H
CN106067935B,2016-04,公司,日本,H
CN106068032B,2016-05,学校,四川省,H
CN106068640B,2015-03,公司,美国,H
CN106070649B,2016-07,学校,广东省,A
CN106070659B,2016-06,学校,江苏省,A
CN106072507B,2016-07,研究所,福建省,A
CN106073905B,2016-08,学校,吉林省,A
CN106074225B,2016-08,研究所,浙江省,A
CN106074714B,2016-06,公司,上海市,A
CN106076390B,2016-06,学校,江苏省,B
CN106077914B,2016-07,公司,江苏省,F
CN106079225B,2016-08,公司,福建省,B
CN106080614B,2016-06,研究所,山东省,B
CN106081746B,2016-04,公司,美国,B
CN106082043B,2016-06,公司,江苏省,"['B', 'F']"
CN106083064B,2016-06,学校,湖南省,C
CN106084143B,2016-06,公司,山东省,C
CN106085896B,2016-05,学校,广东省,C
CN106086035B,2016-07,学校,湖北省,C
CN106086168B,2016-06,学校,浙江省,C
CN106086414B,2016-06,学校,北京市,C
CN106086916B,2016-07,研究所,安徽省,C
CN106091125B,2016-07,公司,广东省,F
CN106091249B,2016-06,公司,广东省,F
CN106091490B,2016-08,研究所,北京市,F
CN106094668B,2016-08,研究所,广东省,G
CN106095064B,2016-06,公司,广东省,G
CN106095170B,2016-06,公司,广东省,G
CN106095203B,2016-07,个人,湖北省,G
CN106095694B,2016-06,研究所,广东省,G
CN106095808B,2016-05,公司,福建省,G
CN106095947B,2016-06,公司,北京市,G
CN106095991B,2016-06,学校,江苏省,G
CN106096430B,2015-12,公司,香港特别行政区,G
CN106096569B,2016-06,学校,广东省,G
CN106097354B,2016-06,学校,江西省,G
CN106097853B,2016-07,学校,河北省,G
CN106097965B,2016-08,公司,上海市,G
CN106098734B,2013-09,公司,韩国,"['H', 'G']"
CN106099217B,2016-05,公司,广东省,H
CN106099270B,2016-08,研究所,江苏省,H
CN106100094B,2016-06,公司,江西省,H
CN106100514B,2016-08,研究所,天津市,H
CN106100706B,2016-05,学校,江苏省,H
CN106100831B,2016-06,个人,北京市,H
CN106100868B,2016-05,研究所,广东省,H
CN106101276B,2016-08,研究所,北京市,H
CN106101299B,2016-06,公司,山东省,H
CN106101676B,2016-07,研究所,广东省,H
CN106102064B,2016-08,研究所,北京市,H
CN106102075B,2016-08,学校,广东省,H
CN106102585B,2015-02,公司,广东省,A
CN106103205B,2015-02,公司,德国,B
CN106103399B,2014-12,研究所,美国,C
CN106103436B,2015-02,公司,德国,C
CN106103510B,2015-03,研究所,墨西哥,C
CN106103613B,2015-03,公司,美国,C
CN106103916B,2015-02,研究所,德国,F
CN106104508B,2015-10,公司,美国,G
CN106104667B,2014-10,公司,美国,G
CN106105001B,2015-03,研究所,美国,H
CN106105006B,2015-01,研究所,美国,H
CN106105135B,2015-03,研究所,广东省,H
CN106105139B,2015-03,研究所,美国,H
CN106105305B,2015-03,公司,韩国,H
CN106105356B,2015-03,公司,韩国,H
CN106108924B,2016-05,公司,德国,A
CN106108944B,2016-06,研究所,江苏省,A
CN106112227B,2016-08,公司,广东省,B
CN106115650B,2016-07,学校,河南省,"['C', 'B']"
CN106116074B,2016-08,研究所,北京市,C
CN106117161B,2016-06,学校,江苏省,C
CN106118794B,2016-07,学校,江西省,C
CN106119305B,2016-08,研究所,山东省,C
CN106120217B,2016-08,公司,浙江省,D
CN106121535B,2016-08,公司,河北省,E
CN106122980B,2016-08,研究所,广东省,F
CN106125659B,2016-05,公司,韩国,G
CN106125838B,2011-10,研究所,美国,G
CN106126540B,2016-06,学校,北京市,G
CN106126629B,2016-06,研究所,湖北省,G
CN106126839B,2016-06,研究所,北京市,G
CN106126855B,2016-07,学校,安徽省,G
CN106127247B,2016-06,学校,广东省,G
CN106127793B,2016-07,研究所,广东省,G
CN106129107B,2016-07,学校,四川省,H
CN106129298B,2016-08,研究所,广东省,H
CN106130765B,2016-06,研究所,浙江省,H
CN106130802B,2016-08,研究所,浙江省,H
CN106130909B,2016-08,学校,陕西省,H
CN106130929B,2016-06,公司,上海市,H
CN106130966B,2016-06,研究所,北京市,H
CN106130996B,2016-06,研究所,湖北省,H
CN106131054B,2016-08,研究所,北京市,H
CN106131331B,2016-07,研究所,江苏省,"['H', 'G']"
CN106131577B,2011-10,研究所,韩国,H
CN106131729B,2016-08,研究所,四川省,H
CN106131885B,2016-08,公司,北京市,H
CN106132262B,2014-03,研究所,英属维尔京群岛,"['A', 'B']"
CN106132313B,2015-04,公司,日本,A
CN106132385B,2015-03,公司,日本,A
CN106132648B,2015-03,公司,德国,B
CN106133646B,2015-03,公司,美国,G
CN106133986B,2015-03,公司,日本,H
CN106133987B,2015-03,公司,日本,H
CN106133989B,2015-03,公司,日本,H
CN106134124B,2015-01,公司,美国,H
CN106134235B,2015-09,公司,韩国,H
CN106134553B,2016-08,公司,江苏省,A
CN106137461B,2012-07,公司,美国,A
CN106137463B,2016-05,公司,德国,A
CN106139252B,2015-04,学校,广东省,A
CN106139254B,2016-08,学校,上海市,A
CN106139553B,2015-04,公司,台湾省,A
CN106140764B,2016-08,研究所,江苏省,B
CN106142091B,2016-05,公司,日本,B
CN106143644B,2015-03,个体经营,法国,B
CN106145164B,2015-03,公司,广东省,C
CN106146628B,2015-03,学校,河南省,C
CN106148236B,2016-08,学校,广东省,C
CN106149335B,2015-04,公司,广东省,D
CN106150621B,2015-04,公司,江苏省,F
CN106150706B,2016-08,公司,江苏省,"['F', 'G']"
CN106151498B,2016-05,公司,日本,F
CN106154635B,2016-09,研究所,北京市,G
CN106154790B,2015-04,公司,日本,G
CN106154859B,2016-08,公司,安徽省,G
CN106155877B,2015-03,公司,广东省,G
CN106156008B,2015-04,公司,开曼群岛,G
CN106156301B,2016-06,公司,上海市,G
CN106156403B,2016-06,学校,江苏省,G
CN106156417B,2016-07,学校,湖南省,G
CN106156425B,2016-07,学校,北京市,G
CN106156727B,2016-06,研究所,福建省,G
CN106157295B,2016-03,公司,德国,G
CN106157377B,2016-08,学校,江苏省,G
CN106158813B,2016-08,公司,浙江省,H
CN106158889B,2015-04,研究所,台湾省,H
CN106158890B,2015-04,研究所,台湾省,H
CN106160431B,2015-04,公司,台湾省,H
CN106160487B,2015-11,公司,意大利,H
CN106161056B,2015-04,公司,开曼群岛,H
CN106161077B,2015-04,公司,广东省,H
CN106161102B,2016-08,个人,河南省,H
CN106161111B,2016-08,公司,福建省,H
CN106161706B,2016-06,研究所,浙江省,"['H', 'G']"
CN106161787B,2016-06,公司,江西省,H
CN106162125B,2016-08,研究所,广东省,"['H', 'G']"
CN106162228B,2016-07,研究所,广东省,H
CN106162303B,2015-04,研究所,北京市,H
CN106162490B,2015-03,研究所,江苏省,H
CN106163258B,2014-04,公司,瑞典,A
CN106163740B,2015-03,公司,美国,B
CN106163918B,2015-03,公司,德国,B
CN106164422B,2015-01,研究所,德国,F
CN106164513B,2015-04,公司,瑞典,F
CN106164521B,2015-03,研究所,德国,"['F', 'H']"
CN106164757B,2014-06,公司,日本,G
CN106164843B,2015-03,公司,日本,G
CN106165105B,2015-03,学校,日本,C
CN106165138B,2015-03,公司,日本,H
CN106165446B,2015-02,公司,法国,H
CN106165502B,2015-03,公司,法国,H
CN106166310B,2016-08,公司,浙江省,"['A', 'B']"
CN106169412B,2016-05,公司,日本,H
CN106169440B,2016-05,研究所,美国,H
CN106169935B,2016-07,学校,福建省,H
CN106170136B,2016-05,公司,美国,H
CN106170334B,2014-12,公司,美国,B
CN106170391B,2015-03,研究所,德国,B
CN106170961B,2015-04,公司,韩国,H
CN106174457B,2016-07,研究所,福建省,A
CN106174664B,2016-07,研究所,福建省,A
CN106175391B,2015-09,公司,德国,A
CN106175755B,2016-09,研究所,广东省,A
CN106178818B,2016-08,研究所,山东省,B
CN106179037B,2016-08,公司,贵州省,B
CN106180922B,2016-08,公司,浙江省,B
CN106181082B,2016-07,研究所,安徽省,B
CN106182145B,2015-06,研究所,日本,B
CN106182380B,2016-06,个人,浙江省,B
CN106183650B,2016-04,公司,日本,B
CN106185238B,2016-07,个人,天津市,B
CN106185664B,2016-09,研究所,广东省,B
CN106186014B,2016-07,学校,江西省,C
CN106188575B,2016-07,学校,湖北省,C
CN106190919B,2016-08,学校,广东省,C
CN106191157B,2016-08,研究所,山东省,C
CN106191865B,2016-08,学校,江苏省,B
CN106191893B,2016-07,研究所,安徽省,"['C', 'B']"
CN106194211B,2016-08,公司,湖北省,E
CN106196667B,2016-08,公司,广东省,F
CN106197999B,2016-07,研究所,山东省,G
CN106198484B,2016-06,学校,北京市,G
CN106199498B,2015-06,公司,台湾省,G
CN106199900B,2016-07,学校,北京市,G
CN106200034B,2016-05,公司,韩国,G
CN106200200B,2015-06,公司,韩国,G
CN106200613B,2016-07,学校,浙江省,G
CN106201055B,2015-12,公司,韩国,G
CN106201064B,2016-06,公司,山东省,G
CN106201149B,2016-08,公司,福建省,G
CN106201520B,2016-07,研究所,广东省,G
CN106201673B,2016-06,公司,北京市,G
CN106201909B,2016-05,公司,日本,G
CN106202041B,2016-07,研究所,北京市,G
CN106202162B,2016-06,研究所,湖北省,G
CN106202276B,2016-06,研究所,广东省,G
CN106202486B,2016-07,学校,福建省,G
CN106202793B,2016-07,研究所,浙江省,G
CN106202801B,2016-07,学校,湖北省,G
CN106203058B,2016-06,研究所,北京市,G
CN106203105B,2012-10,研究所,北京市,G
CN106203126B,2016-07,研究所,北京市,G
CN106203339B,2016-07,学校,山东省,G
CN106203370B,2016-07,研究所,四川省,"['G', 'A']"
CN106203385B,2016-07,研究所,北京市,G
CN106203392B,2016-07,研究所,四川省,G
CN106203528B,2016-07,学校,福建省,G
CN106203609B,2016-06,公司,广东省,G
CN106204421B,2016-06,研究所,广东省,G
CN106204634B,2016-06,学校,广东省,G
CN106204642B,2016-06,学校,四川省,G
CN106205506B,2016-08,公司,山东省,G
CN106205632B,2016-07,研究所,广东省,G
CN106205720B,2016-07,研究所,广东省,G
CN106206265B,2015-11,公司,台湾省,"['H', 'G']"
CN106206940B,2015-08,公司,台湾省,H
CN106207693B,2016-08,公司,浙江省,"['H', 'B']"
CN106208425B,2016-08,公司,广东省,H
CN106209446B,2016-07,学校,北京市,H
CN106209503B,2016-06,研究所,湖北省,H
CN106209609B,2015-05,研究所,台湾省,H
CN106209625B,2016-07,学校,福建省,H
CN106209870B,2016-07,学校,北京市,H
CN106210099B,2016-07,公司,广东省,H
CN106210120B,2016-07,研究所,广东省,H
CN106210166B,2013-07,研究所,福建省,H
CN106210763B,2016-07,公司,广东省,H
CN106210872B,2016-07,研究所,广东省,H
CN106211705B,2015-07,公司,美国,"['H', 'G']"
CN106213745B,2016-06,个人,澳大利亚,A
